2709;20
2711;3
2711;10
2714;21
2716;17
2719;7
2722;19
2723;11
2726;23
2729;14
2733;3
2733;10
2739;16
2740;14
2743;19
2748;19
2749;19
2752;19
2756;19
2760;21
2764;14
2768;22
2772;20
2773;23
2775;23
2779;20
2797;11
2804;6
2807;17
2808;7
2812;1
2813;2
2816;14
2818;21
2820;18
2827;16
2828;19
2831;15
2833;21
2840;7
2841;23
2845;14
2851;14
2852;20
2854;12
2857;3
2857;10
2858;23
2860;14
2861;20
2865;9
2869;21
2875;24
2876;2
2878;1
2881;22
2883;21
2890;7
2893;24
2897;7
2898;13
2905;20
2907;12
2908;3
2908;10
2913;16
2916;13
2920;17
2925;23
2930;4
2933;19
2938;17
2941;2
2942;14
2944;14
2945;12
2946;11
2952;9
2954;23
2957;15
2961;8
2963;3
2963;10
2966;2
2967;4
2969;8
2976;9
2993;23
2994;4
2995;21
2996;6
2997;15
3003;12
3008;24
3011;21
3016;5
3021;23
3022;2
3025;15
3026;1
3027;7
3028;13
3034;7
3043;8
3044;22
3050;24
3052;9
3056;3
3056;10
3060;17
3064;22
3066;6
3069;11
3071;18
3077;12
3079;24
3081;24
3088;20
3095;9
3100;7
3108;9
3113;3
3113;10
3119;19
3123;9
3125;8
3130;3
3130;10
3131;22
3134;22
3135;11
3139;20
3142;23
3148;19
3149;22
3156;22
3158;22
3160;19
3169;8
3170;3
3170;10
3174;8
3175;22
3178;13
3179;2
3180;19
3181;20
3187;3
3187;10
3189;22
3200;2
3204;23
3205;2
3208;19
3215;22
3217;18
3218;18
3219;5
3227;24
3231;12
3234;22
3240;14
3246;14
3250;2
3255;22
3256;17
3259;17
3260;24
3263;22
3265;18
3267;2
3275;17
3277;4
3281;22
3283;13
3285;3
3285;10
3289;15
3293;6
3297;24
3298;8
3304;2
3306;7
3320;22
3322;7
3328;3
3328;10
3329;22
3335;7
3337;22
3339;7
3348;15
3351;2
3353;18
3354;16
3363;4
3365;7
3370;24
3371;16
3373;7
3378;4
3383;15
3387;5
3390;14
3391;1
3396;22
3399;11
3405;12
3406;8
3410;18
3429;21
3434;5
3435;19
3436;21
3439;4
3440;5
3445;1
3451;19
3454;21
3457;12
3459;19
3461;23
3465;24
3467;3
3467;10
3471;13
3477;16
3493;9
3495;18
3497;18
3500;17
3505;15
3506;1
3510;24
3511;22
3514;24
3518;19
3527;7
3529;2
3531;24
3536;5
3543;21
3548;19
3549;2
3552;3
3552;10
3556;3
3556;10
3560;12
3565;22
3569;19
3570;17
3574;9
3577;22
3585;15
3588;6
3593;22
3597;23
3599;22
3604;20
3610;11
3612;1
3613;18
3617;19
3625;22
3629;14
3640;24
3644;24
3649;3
3649;10
3652;17
3655;15
3661;13
3662;1
3663;19
3666;21
3668;19
3673;4
3679;20
3682;9
3686;1
3696;8
3701;11
3705;24
3707;12
3713;17
3714;8
3721;23
3724;3
3724;10
3727;14
3729;16
3734;12
3737;1
3739;4
3742;23
3745;13
3752;14
3762;11
3766;14
3773;19
3775;13
3776;14
3778;12
3785;18
3787;13
3791;22
3793;13
3796;22
3798;4
3802;22
3808;3
3808;10
3811;8
3813;13
3817;14
3819;14
3821;14
3829;22
3832;11
3837;19
3847;14
3852;19
3854;20
3859;3
3859;10
3863;13
3864;19
3867;22
3870;22
3871;24
3875;2
3877;7
3884;6
3887;1
3890;24
3891;4
3897;22
3906;21
3909;3
3909;10
3912;20
3920;3
3920;10
3921;21
3927;7
3930;3
3930;10
3933;13
3935;13
3941;24
3943;17
3944;17
3947;22
3949;22
3951;22
3955;3
3955;10
3959;17
3963;22
3972;1
3974;22
3979;14
3981;14
3985;20
3988;9
3993;3
3993;10
3995;13
3997;11
4000;16
4003;22
4007;22
4018;23
4020;24
4023;8
4026;20
4031;8
4038;18
4057;23
4058;23
4063;19
4066;19
4067;20
4069;23
4071;20
4075;23
4076;18
4078;24
4083;21
4089;19
4090;24
4093;14
4102;21
4105;16
4108;3
4108;10
4109;14
4115;3
4115;10
4116;23
4121;19
4123;4
4127;8
4130;11
4131;11
4134;8
4140;23
4144;20
4151;13
4153;9
4156;5
4159;6
4162;5
4164;23
4167;22
4172;24
4179;7
4184;20
4187;4
4192;23
4206;16
4208;12
4211;23
4217;21
4220;11
4226;24
4231;3
4231;10
4236;19
4239;22
4242;16
4250;7
4256;19
4263;24
4265;24
4271;3
4271;10
4277;21
4279;20
4286;18
4292;12
4294;19
4301;6
4304;9
4305;8
4314;19
4319;21
4321;19
4322;4
4325;4
4331;22
4332;19
4339;4
4342;23
4345;19
4348;22
4351;13
4356;3
4356;10
4365;24
4368;6
4378;13
4381;13
4382;5
4390;3
4390;10
4394;2
4396;3
4396;10
4400;3
4400;10
4404;23
4405;16
4410;16
4412;15
4416;24
4419;8
4427;23
4430;11
4434;18
4436;18
4446;17
4450;8
4457;24
4460;23
4461;19
4465;22
4467;24
4469;23
4472;12
4478;15
4481;14
4486;21
4496;21
4501;22
4503;22
4506;15
4510;19
4513;24
4520;14
4525;22
4530;9
4535;18
4537;22
4538;3
4538;10
4544;4
4545;12
4546;19
4551;17
4557;9
4558;23
4563;16
4564;19
4568;20
4572;23
4573;13
4575;19
4577;17
4584;11
4587;18
4596;16
4601;15
4607;19
4610;3
4610;10
4612;11
4615;11
4628;6
4630;4
4633;21
4635;3
4635;10
4639;21
4644;21
4649;6
4652;7
4656;13
4662;3
4662;10
4671;19
4674;7
4678;19
4681;13
4683;21
4685;13
4688;7
4689;6
4691;22
4698;20
4705;20
4712;23
4715;23
4719;23
4720;3
4720;10
4724;5
4738;2
4742;6
4743;4
4745;5
4755;18
4757;13
4764;14
4766;23
4771;1
4777;21
4779;4
4780;6
4785;14
4786;6
4788;24
4789;1
4791;20
4798;2
4801;22
4803;19
4808;22
4822;4
4824;21
4825;21
4828;1
4831;13
4835;13
4837;19
4838;12
4841;9
4844;18
4855;19
4860;20
4863;11
4865;13
4870;8
4876;11
4877;20
4881;13
4884;19
4886;21
4892;23
4894;21
4896;21
4900;8
4902;12
4904;5
4911;8
4923;23
4935;4
4937;2
4939;19
4949;21
4951;20
4960;22
4962;8
4964;11
4967;8
4980;18
4983;16
4986;3
4986;10
4993;15
4994;19
5002;24
5008;15
5010;17
5018;15
5022;20
5026;6
5031;20
5032;14
5033;12
5035;20
5038;23
5041;3
5041;10
5042;11
5044;13
5045;8
5055;19
5057;9
5060;20
5066;17
5071;19
5075;14
5076;13
5078;11
5083;21
5089;16
5092;11
5093;2
5095;24
5097;12
5100;21
5117;21
5122;20
5128;22
5131;12
5137;18
5140;20
5145;22
5148;7
5149;11
5154;20
5157;21
5160;15
5163;5
5169;15
5173;5
5182;20
5192;5
5193;7
5195;7
5200;23
5203;7
5207;7
5211;24
5214;18
5218;22
5222;3
5222;10
5231;13
5232;21
5239;18
5245;21
5249;8
5255;21
5264;17
5265;15
5268;21
5270;15
5271;16
5276;13
5278;14
5281;18
5282;6
5285;8
5290;24
5291;3
5291;10
5293;23
5298;14
5299;12
5302;15
5307;14
5317;14
5319;21
5321;18
5326;15
5328;20
5332;24
5341;3
5341;10
5343;24
5345;22
5349;6
5355;23
5356;3
5356;10
5361;22
5363;23
5368;19
5369;7
5371;6
5374;20
5380;2
5382;16
5383;18
5387;20
5396;1
5399;19
5402;21
5403;24
5410;22
5416;11
5422;20
5429;23
5434;14
5435;22
5440;3
5440;10
5444;23
5447;19
5449;20
5452;16
5461;16
5467;18
5468;20
5470;11
5472;12
5483;9
5484;7
5487;3
5487;10
5488;20
5492;3
5492;10
5493;9
5496;16
5498;14
5500;23
5501;21
5505;8
5510;11
5511;24
5515;6
5520;19
5522;1
5524;23
5525;23
5528;24
5532;24
5535;21
5537;21
5542;24
5543;4
5544;5
5547;19
5551;1
5559;5
5560;21
5565;1
5571;15
5576;24
5587;24
5590;1
5595;4
5599;21
5603;14
5607;19
5609;19
5612;22
5618;20
5630;16
5634;24
5644;21
5651;16
5656;24
5658;8
5659;15
5661;24
5663;17
5669;12
5670;17
5675;14
5680;7
5683;22
5688;11
5697;21
5699;20
5702;4
5707;19
5718;20
5720;14
5721;16
5726;4
5734;23
5739;14
5742;18
5746;23
5752;24
5758;24
5768;18
5777;8
5780;12
5784;3
5784;10
5787;23
5789;21
5791;21
5793;13
5796;21
5800;7
5803;6
5805;5
5807;16
5809;24
5816;2
5823;5
5826;20
5829;7
5831;5
5833;2
5844;14
5846;22
5849;12
5850;22
5852;18
5856;5
5857;21
5865;17
5868;9
5878;2
5883;11
5884;18
5885;18
5887;16
5895;18
5900;19
5913;12
5915;6
5918;3
5918;10
5919;2
5922;1
5924;24
5926;18
5935;2
5939;3
5939;10
5942;6
5946;21
5951;19
5953;19
5955;21
5959;22
5961;20
5964;19
5966;16
5969;15
5981;20
5984;23
5987;19
5991;19
5993;19
5996;5
6000;11
6003;5
6011;4
6014;9
6019;2
6020;17
6022;8
6025;23
6027;21
6030;11
6032;15
6038;6
6042;22
6053;12
6054;18
6059;11
6064;3
6064;10
6065;1
6067;22
6073;15
6075;6
6078;9
6084;18
6086;8
6091;16
6099;20
6101;12
6104;17
6105;21
6109;16
6114;12
6118;13
6120;22
6132;23
6135;19
6139;2
6143;6
6146;14
6147;24
6149;2
6151;1
6164;5
6166;22
6169;20
6172;21
6174;19
6176;9
6177;19
6181;20
6185;16
6187;4
6190;14
6192;11
6194;2
6196;12
6200;3
6200;10
6201;20
6205;24
6209;9
6211;24
6212;21
6215;21
6218;9
6221;14
6222;19
6228;1
6231;12
6234;21
6236;9
6241;5
6242;1
6260;21
6261;23
6262;6
6268;5
6269;21
6272;7
6278;6
6279;22
6283;23
6294;9
6296;16
6301;4
6304;23
6306;12
6308;14
6313;12
6317;15
6321;15
6323;17
6326;18
6329;9
6333;1
6337;20
6348;19
6352;22
6353;6
6360;9
6362;24
6363;21
6364;19
6367;3
6367;10
6371;3
6371;10
6377;20
6379;4
6382;2
6386;4
6387;6
6391;3
6391;10
6392;19
6397;5
6402;3
6402;10
6407;23
6408;6
6412;24
6417;22
6425;22
6429;17
6431;19
6432;16
6442;21
6444;22
6446;11
6450;4
6452;13
6462;24
6465;5
6469;6
6474;22
6483;13
6485;21
6486;23
6488;21
6502;9
6503;23
6508;14
6510;1
6514;8
6517;4
6522;8
6524;11
6530;9
6531;24
6534;21
6542;12
6546;3
6546;10
6547;24
6548;14
6550;12
6552;18
6553;8
6566;20
6584;12
6586;5
6588;20
6590;20
6598;19
6601;7
6604;20
6609;17
6613;23
6617;21
6618;11
6622;20
6628;24
6630;23
6633;17
6635;23
6643;23
6647;24
6648;2
6650;5
6655;22
6658;3
6658;10
6663;7
6664;20
6666;24
6668;24
6669;12
6670;24
6675;13
6681;24
6689;19
6691;16
6693;19
6696;9
6698;20
6701;9
6702;11
6703;23
6705;8
6720;23
6723;2
6725;12
6728;18
6730;7
6735;17
6747;16
6762;5
6764;11
6769;11
6770;13
6772;24
6775;7
6789;22
6793;17
6795;19
6798;8
6799;19
6804;16
6805;20
6808;9
6821;22
6828;16
6831;23
6836;14
6845;4
6847;21
6853;19
6856;9
6858;11
6863;20
6876;23
6877;21
6879;12
6882;9
6883;19
6884;8
6892;19
6896;13
6901;19
6907;8
6908;19
6909;4
6915;12
6919;24
6922;12
6923;23
6924;18
6935;23
6940;14
6943;16
6944;13
6946;12
6950;8
6953;17
6955;24
6960;20
6968;23
6970;23
6972;22
6981;5
6988;15
6990;18
6996;18
6999;23
7005;20
7010;1
7024;1
7026;9
7030;3
7030;10
7036;5
7042;13
7044;3
7044;10
7048;24
7052;21
7055;23
7058;1
7060;18
7062;14
7069;16
7071;16
7074;7
7078;3
7078;10
7082;22
7085;8
7088;21
7091;21
7099;20
7101;20
7104;3
7104;10
7106;20
7109;22
7112;3
7112;10
7120;2
7125;6
7130;1
7131;14
7136;18
7143;17
7151;8
7155;22
7157;19
7159;20
7170;5
7177;23
7180;11
7183;8
7188;11
7195;23
7198;18
7200;15
7201;22
7207;15
7216;18
7217;15
7219;24
7229;24
7230;20
7235;4
7237;18
7239;16
7242;8
7245;20
7250;12
7252;21
7258;18
7261;20
7264;3
7264;10
7265;17
7270;7
7271;11
7279;17
7281;9
7282;15
7284;15
7290;14
7292;15
7295;16
7301;11
7306;3
7306;10
7311;2
7313;22
7319;3
7319;10
7330;14
7331;21
7336;7
7343;19
7344;22
7349;12
7350;24
7352;24
7357;8
7359;11
7364;8
7366;13
7369;13
7371;22
7373;24
7382;2
7385;23
7387;1
7393;11
7398;12
7403;9
7405;3
7405;10
7409;23
7410;3
7410;10
7412;11
7418;15
7426;17
7427;24
7430;21
7434;22
7435;19
7442;18
7447;21
7449;14
7450;21
7453;20
7463;4
7465;7
7475;3
7475;10
7483;17
7485;5
7494;7
7496;22
7497;6
7502;21
7504;3
7504;10
7509;15
7512;24
7514;18
7516;24
7517;20
7529;20
7533;19
7540;13
7542;11
7550;3
7550;10
7556;22
7558;20
7561;21
7565;22
7570;2
7577;3
7577;10
7588;8
7595;12
7597;9
7603;21
7605;22
7609;1
7611;14
7622;13
7626;13
7627;24
7630;8
7634;16
7635;22
7638;24
7640;15
7643;8
7654;14
7656;1
7657;23
7660;22
7662;3
7662;10
7667;11
7670;3
7670;10
7673;2
7679;24
7681;2
7683;18
7694;22
7697;6
7700;5
7702;4
7707;24
7713;20
7719;21
7720;21
7722;21
7728;1
7731;9
7735;12
7737;13
7738;24
7740;17
7744;3
7744;10
7748;20
7751;12
7755;18
7757;13
7759;15
7766;6
7769;15
7772;17
7775;8
7778;21
7780;12
7783;23
7799;23
7804;11
7806;3
7806;10
7811;19
7813;21
7815;21
7817;20
7820;15
7825;21
7832;4
7833;11
7838;22
7841;21
7845;3
7845;10
7851;21
7853;13
7854;21
7857;18
7860;20
7862;19
7868;1
7869;20
7877;3
7877;10
7887;24
7889;20
7892;24
7897;22
7898;22
7899;14
7905;18
7907;24
7909;24
7912;17
7915;18
7917;14
7919;2
7920;21
7921;14
7923;19
7928;20
7930;17
7932;4
7935;9
7951;3
7951;10
7953;3
7953;10
7956;11
7957;12
7960;13
7961;3
7961;10
7965;21
7966;13
7970;20
7973;20
7976;24
7978;22
7988;20
7989;4
7995;18
7998;19
8005;18
8009;24
8011;20
8012;17
8017;12
8020;22
8023;24
8030;23
8033;14
8035;21
8040;21
8046;1
8049;18
8053;22
8057;14
8059;20
8067;12
8071;21
8074;5
8075;2
8078;20
8081;22
8090;12
8094;12
8097;21
8099;2
8101;12
8102;21
8105;11
8109;20
8115;24
8121;13
8127;17
8128;21
8136;19
8137;11
8138;7
8143;3
8143;10
8154;14
8159;2
8162;13
8168;3
8168;10
8170;22
8173;8
8176;24
8178;6
8180;3
8180;10
8182;2
8186;1
8187;6
8205;3
8205;10
8212;17
8213;19
8217;9
8224;15
8228;13
8230;18
8233;5
8239;12
8248;7
8251;23
8253;20
8255;19
8256;20
8264;22
8268;22
8269;6
8270;22
8276;23
8277;22
8280;12
8282;24
8290;23
8294;15
8298;22
8301;24
8312;24
8315;19
8317;21
8320;12
8322;3
8322;10
8327;13
8334;24
8343;21
8346;23
8348;12
8351;1
8354;3
8354;10
8356;12
8358;11
8362;3
8362;10
8365;3
8365;10
8367;5
8368;9
8375;3
8375;10
8379;13
8382;5
8384;23
8387;4
8388;14
8393;19
8402;19
8406;2
8408;20
8412;1
8423;23
8426;24
8433;16
8435;2
8442;9
8450;20
8456;13
8458;17
8459;24
8460;20
8466;7
8471;14
8476;9
8485;15
8486;18
8489;7
8494;2
8496;14
8498;16
8503;4
8509;16
8510;3
8510;10
8512;20
8516;18
8519;22
8523;22
8528;3
8528;10
8532;22
8533;2
8540;8
8543;20
8545;9
8547;23
8559;22
8560;19
8561;3
8561;10
8565;20
8570;20
8571;8
8575;9
8578;17
8584;16
8588;9
8590;21
8591;12
8595;7
8598;12
8600;14
8610;2
8616;17
8617;19
8620;21
8625;4
8633;4
8636;24
8642;23
8644;16
8645;21
8649;23
8653;6
8655;24
8664;19
8667;12
8676;16
8678;19
8690;1
8696;17
8698;14
8701;17
8704;18
8706;8
8710;6
8722;21
8724;12
8726;8
8727;20
8729;20
8732;16
8734;6
8737;3
8737;10
8738;19
8744;21
8750;19
8754;11
8756;21
8759;6
8765;7
8768;19
8773;17
8776;7
8781;11
8784;21
8785;8
8791;20
8799;16
8801;16
8809;16
8812;3
8812;10
8813;14
8822;19
8823;20
8827;18
8828;20
8830;15
8836;2
8842;16
8848;13
8851;23
8853;14
8856;19
8859;15
8860;2
8864;24
8868;22
8870;19
8876;12
8879;15
8883;16
8884;4
8890;18
8892;2
8901;5
8904;24
8905;11
8910;5
8913;23
8916;20
8919;2
8920;3
8920;10
8933;14
8942;7
8951;21
8952;20
8954;11
8968;23
8974;15
8977;21
8981;5
8984;3
8984;10
9001;13
9002;14
9011;21
9016;16
9018;6
9020;7
9023;24
9026;18
9028;16
9032;9
9037;8
9042;4
9043;18
9053;13
9056;3
9056;10
9059;17
9060;9
9066;11
9067;5
9068;24
9072;2
9076;21
9077;2
9084;12
9092;16
9106;1
9125;8
9129;9
9130;18
9132;21
9136;23
9140;6
9142;17
9145;2
9152;11
9156;20
9159;13
9161;12
9163;12
9165;13
9168;3
9168;10
9170;24
9173;3
9173;10
9174;23
9183;1
9187;22
9193;8
9198;24
9207;16
9209;8
9212;14
9214;20
9218;2
9225;4
9231;3
9231;10
9236;5
9244;22
9245;11
9248;23
9249;3
9249;10
9251;13
9253;22
9261;17
9266;13
9271;21
9276;17
9278;4
9284;22
9291;14
9292;21
9299;3
9299;10
9301;22
9305;11
9307;23
9310;24
9313;22
9318;24
9319;15
9328;19
9331;19
9337;21
9341;22
9343;20
9353;24
9355;24
9359;4
9361;1
9363;11
9365;8
9374;16
9377;13
9385;24
9388;8
9389;4
9391;13
9394;23
9407;22
9409;19
9412;22
9417;21
9418;15
9422;19
9435;9
9437;3
9437;10
9446;11
9448;5
9450;6
9455;24
9463;24
9465;22
9475;18
9478;23
9481;18
9489;11
9493;4
9494;18
9499;6
9504;1
9509;5
9510;15
9514;23
9515;15
9518;23
9522;15
9525;18
9527;15
9530;24
9537;17
9539;15
9543;15
9544;13
9551;22
9554;19
9559;7
9565;24
9569;22
9571;23
9574;15
9576;23
9579;21
9581;8
9592;13
9599;22
9610;7
9615;21
9619;4
9624;21
9626;23
9633;20
9635;18
9637;19
9639;20
9643;3
9643;10
9647;22
9650;19
9656;4
9658;21
9660;20
9668;13
9672;21
9674;20
9678;19
9681;19
9683;20
9684;18
9688;24
9690;9
9691;17
9701;21
9705;11
9710;19
9715;1
9720;19
9722;21
9727;13
9732;6
9737;12
9739;8
9741;13
9747;13
9751;3
9751;10
9757;1
9760;4
9763;21
9765;3
9765;10
9768;6
9770;3
9770;10
9780;19
9782;19
9786;21
9787;16
9789;17
9796;22
9798;23
9800;21
9806;1
9811;14
9813;22
9817;23
9818;23
9820;24
9824;17
9827;20
9832;24
9836;22
9840;18
9844;7
9845;20
9855;19
9865;11
9868;22
9869;20
9873;16
9875;20
9881;14
9885;14
9887;14
9892;1
9894;21
9896;23
9899;8
9904;9
9906;23
9912;8
9913;21
9924;24
9925;1
9927;13
9934;22
9939;19
9946;13
9948;14
9950;22
9953;12
9956;23
9957;23
9961;16
9963;13
9969;3
9969;10
9976;3
9976;10
9979;11
9982;14
9984;22
9990;24
9995;12
9997;3
9997;10
10003;18
10006;24
10015;11
10017;23
10022;12
10023;24
10029;24
10033;16
10035;7
10037;24
10038;12
10043;17
10046;5
10051;21
10056;22
10057;21
10063;14
10069;9
10077;23
10083;17
10087;13
10091;3
10091;10
10096;2
10100;6
10104;16
10112;7
10119;21
10120;17
10122;14
10123;15
10131;23
10138;1
10140;5
10141;8
10143;2
10145;14
10153;12
10154;3
10154;10
10155;14
10159;12
10167;11
10168;1
10172;18
10180;7
10181;16
10185;20
10186;14
10188;14
10202;16
10209;24
10212;12
10221;8
10224;23
10226;20
10230;22
10242;22
10243;16
10244;21
10250;17
10261;19
10263;17
10264;22
10277;19
10279;24
10280;16
10285;12
10289;21
10290;23
10293;23
10296;23
10301;24
10302;22
10306;20
10314;23
10316;24
10324;22
10327;22
10334;16
10335;23
10348;20
10352;16
10354;19
10355;20
10357;20
10360;19
10365;21
10376;13
10384;5
10393;18
10397;23
10401;1
10409;9
10413;20
10414;14
10415;3
10415;10
10416;16
10419;15
10423;9
10425;9
10435;6
10436;15
10438;23
10439;24
10440;17
10453;6
10455;2
10460;3
10460;10
10461;17
10462;1
10465;23
10467;17
10469;3
10469;10
10474;6
10479;6
10485;18
10487;6
10492;24
10493;19
10497;3
10497;10
10502;19
10505;2
10508;7
10511;19
10513;9
10514;3
10514;10
10518;9
10522;18
10525;15
10526;20
10532;5
10533;15
10534;1
10538;7
10539;20
10547;3
10547;10
10550;3
10550;10
10552;3
10552;10
10558;23
10560;21
10564;6
10566;15
10571;17
10574;17
10581;19
10585;9
10591;23
10613;6
10617;6
10620;21
10626;19
10629;19
10646;19
10647;15
10649;1
10661;4
10663;22
10666;6
10675;20
10680;7
10682;15
10683;22
10685;9
10686;5
10697;14
10700;5
10714;16
10716;14
10718;17
10724;16
10726;17
10731;21
10733;6
10740;21
10744;9
10747;20
10750;18
10752;14
10754;15
10756;3
